Participant,Vessel Flag,Vessel Name,Registration,Call Sign,IMO Number,Type of Vessel,Gross Tonnage,Gross Registered Tonnage,Fishing Methods,Status,Authorised Start Date,Authorised End Date
"China","CHN","LU RONG YUAN YU YUN001","(LU)CHUAN DENG(JI)?2014?FT-200046","BZSU",,"12.0.0 Fish Carriers",2217.00,716.00,"","Authorised  ",28/04/2015 12:00:00 a.m.,20/02/2019 11:59:59 p.m.
"China","CHN","LU WEI YUAN YU 979","(LU)CHUAN DENG (JI)(2015)FT-200001HAO","BBLM4",,"07.3.0 Liners - Pole and Line Vessels",1300.00,,"09.0.0      ","Authorised  ",6/03/2015 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","LU WEI YUAN YU 989","(LU)CHUAN DENG (JI)(2015)FT-200002HAO","BBLM5",,"07.3.0 Liners - Pole and Line Vessels",1300.00,,"09.0.0      ","Authorised  ",6/03/2015 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","LU YAN YUAN YU 010","(LU)CHUAN DENG (JI)(2014)FT-200001 HAO","BZZS",,"07.3.0 Liners - Pole and Line Vessels",950.00,,"09.0.0      ","Authorised  ",17/01/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","LU YAN YUAN YU 011","(LU)CHUAN DENG (JI)(2014)FT-200002 HAO","BZZT",,"07.3.0 Liners - Pole and Line Vessels",950.00,,"09.0.0      ","Authorised  ",17/01/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","LU YAN YUAN YU 016","(LU)CHUAN DENG (JI)(2015)FT-200046 HAO","BZSO2",,"07.3.0 Liners - Pole and Line Vessels",782.00,,"09.0.0      ","Authorised  ",1/07/2015 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","LU YAN YUAN YU 017","(LU)CHUAN DENG (JI)(2015)FT-200019 HAO","BZSO8",,"07.3.0 Liners - Pole and Line Vessels",1096.00,,"09.0.0      ","Authorised  ",1/09/2015 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","MING DA","(ZHE)CHUAN DENG(JI)(2013)FT-200119 HAO","BKVC8",,"07.3.0 Liners - Pole and Line Vessels",971.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING HUA","(ZHE)CHUAN DENG(JI)(2013)FT-200092 HAO","BZ7UI",,"07.3.0 Liners - Pole and Line Vessels",1273.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING MAO","(ZHE)CHUAN DENG(JI)(2013)FT-200093 HAO","BZ8UI",,"07.3.0 Liners - Pole and Line Vessels",1273.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING WANG","(ZHE)CHUAN DENG(JI)(2012)FT-200056 HAO","BKUA",,"07.3.0 Liners - Pole and Line Vessels",971.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING XIANG 801","(ZHE)CHUAN DENG (JI)(2012)FT-200214 HAO","BZ9VC",,"07.3.0 Liners - Pole and Line Vessels",942.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING XIANG 802","(ZHE)CHUAN DENG (JI)(2012)FT-200227 HAO","BZ1VD",,"07.3.0 Liners - Pole and Line Vessels",949.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING XIANG 803","(ZHE)CHUAN DENG (JI)(2012)FT-200226 HAO","BZ2VD",,"07.3.0 Liners - Pole and Line Vessels",949.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING XIANG 807","(ZHE)CHUAN  DENG (JI)(2015)FT-200050 HAO","BZ7VC",,"07.3.0 Liners - Pole and Line Vessels",477.00,,"09.0.0      ","Authorised  ",14/04/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","MING XIANG 809","(ZHE)CHUAN DENG (JI)(2014)FT-200129 HAO","BZ2VN",,"07.3.0 Liners - Pole and Line Vessels",718.00,,"09.0.0      ","Authorised  ",3/04/2015 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING XIANG 816","(ZHE)CHUAN DENG (JI)(2012)FT-200077 HAO","BZ3VN",,"07.3.0 Liners - Pole and Line Vessels",732.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING XIANG 817","(ZHE)CHUAN DENG (JI)(2014)FT-200151 HAO","BZ4VN",,"07.3.0 Liners - Pole and Line Vessels",718.00,,"09.0.0      ","Authorised  ",3/04/2015 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING XIANG 857","(ZHE)CHUAN DENG(JI)(2015)FT-200112","BZV8U",,"07.3.0 Liners - Pole and Line Vessels",709.00,,"09.1.0 LHP  ","Authorised  ",1/09/2015 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","MING XING","(ZHE)CHUAN DENG(JI)(2012)FT-200057 HAO","BKVA8",,"07.3.0 Liners - Pole and Line Vessels",971.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING YUAN","(ZHE)CHUAN DENG(JI)(2012)FT-200054 HAO","BKVB8",,"07.3.0 Liners - Pole and Line Vessels",971.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","MING ZHOU 6","(ZHE)CHUAN  DENG (JI)(2013)FT-200040 HAO","BZ8VN",,"07.3.0 Liners - Pole and Line Vessels",946.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","MING ZHOU 622","(ZHE)CHUAN DENG(JI)(2015)FT-200082","BZV1U",,"07.3.0 Liners - Pole and Line Vessels",552.00,,"09.1.0 LHP  ","Authorised  ",18/06/2015 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","MING ZHOU 8","(ZHE)CHUAN  DENG (JI)(2013)FT-200041 HAO","BZ9VN",,"07.3.0 Liners - Pole and Line Vessels",946.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 1","(ZHE)CHUAN  DENG (JI)(2014)FT-200146 HAO","BZ6VB",,"07.3.0 Liners - Pole and Line Vessels",453.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 11","(ZHE)CHUAN DENG (JI)(2012)FT-200177 HAO","BZ3VL",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI 12","(ZHE)CHUAN DENG (JI)(2014)FT-200074 HAO","BZV2O",,"07.3.0 Liners - Pole and Line Vessels",470.00,,"09.0.0      ","Authorised  ",11/06/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 16","(ZHE)CHUAN  DENG (JI)(2014)FT-200065 HAO","BZ5VQ",,"07.3.0 Liners - Pole and Line Vessels",735.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 17","(ZHE)CHUAN DENG (JI)(2013)FT-200166 HAO","BZ8VT",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",30/05/2013 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI 18","(ZHE)CHUAN DENG (JI)(2014)FT-200037 HAO","BZ4VL",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/03/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 19","(ZHE)CHUAN DENG (JI)(2013)FT-200164 HAO","BZ5VL",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","NING TAI 2","(ZHE)CHUAN  DENG (JI)(2014)FT-200147 HAO","BZ7VB",,"07.3.0 Liners - Pole and Line Vessels",453.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 21","(ZHE)CHUAN DENG (JI)(2014)FT-200076 HAO","BZV3O",,"07.3.0 Liners - Pole and Line Vessels",470.00,,"09.0.0      ","Authorised  ",11/06/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 22","(ZHE)CHUAN DENG (JI)(2014)FT-200077 HAO","BZV4O",,"07.3.0 Liners - Pole and Line Vessels",470.00,,"09.0.0      ","Authorised  ",11/06/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 27","(ZHE)CHUAN DENG (JI)(2014)FT-200078 HAO","BZV5O",,"07.3.0 Liners - Pole and Line Vessels",470.00,,"09.0.0      ","Authorised  ",11/06/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 3","(ZHE)CHUAN DENG (JI)(2012)FT-200062 HAO","BZ8VR",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 35","(ZHE)CHUAN DENG (JI)(2014)FT-200044 HAO","BZ5UV",,"07.3.0 Liners - Pole and Line Vessels",478.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI 36","(ZHE)CHUAN DENG (JI)(2011)FT-200062 HAO","BZ4VI",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI 37","(ZHE)CHUAN DENG (JI)(2014)FT-200131 HAO","BZV3Q",,"07.3.0 Liners - Pole and Line Vessels",605.00,,"09.1.0 LHP  ","Authorised  ",22/01/2015 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 38","(ZHE)CHUAN DENG (JI)(2011)FT-200059 HAO","BZ7VL",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI 39","(ZHE)CHUAN DENG (JI)(2011)FT-200061 HAO","BZ5VI",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI 5","(ZHE)CHUAN DENG (JI)(2012)FT-200267 HAO","BZ6VT",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 55","(ZHE)CHUAN DENG (JI)(2016)FT-200016 HAO","BZV8Z",,"07.3.0 Liners - Pole and Line Vessels",611.00,,"09.1.0 LHP  ","Authorised  ",16/04/2016 12:00:00 a.m.,31/03/2019 12:00:00 a.m.
"China","CHN","NING TAI 56","(ZHE)CHUAN DENG (JI)(2015)FT-200116 HAO","BZV9S",,"07.3.0 Liners - Pole and Line Vessels",987.00,,"09.1.0 LHP  ","Authorised  ",10/03/2016 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","NING TAI 57","(ZHE)CHUAN DENG (JI)(2012)FT-200257 HAO","BZ9VR",,"07.3.0 Liners - Pole and Line Vessels",955.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 58","(ZHE)CHUAN  DENG (JI)(2014)FT-200109 HAO","BZ7VQ",,"07.3.0 Liners - Pole and Line Vessels",950.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 59","(ZHE)CHUAN DENG (JI)(2015)FT-200133 HAO","BZV7X",,"07.3.0 Liners - Pole and Line Vessels",611.00,,"09.0.0      ","Authorised  ",8/12/2015 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","NING TAI 6","(ZHE)CHUAN  DENG (JI)(2014)FT-200237 HAO","BZ4VF",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 62","(ZHE)CHUAN DENG (JI)(2013)FT-200090 HAO","BZ5VY",,"07.3.0 Liners - Pole and Line Vessels",479.00,,"09.1.0 LHP  ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 65","(ZHE)CHUAN DENG (JI)(2014)FT-200089 HAO","BZV7O",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",27/05/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 66","(ZHE)CHUAN DENG (JI)(2015)FT-200083 HAO","BZV5T",,"07.3.0 Liners - Pole and Line Vessels",655.00,,"09.1.0 LHP  ","Authorised  ",1/03/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","NING TAI 68","(ZHE)CHUAN DENG (JI)(2014)FT-200084 HAO","BZV9N",,"07.3.0 Liners - Pole and Line Vessels",300.00,,"09.1.0 LHP  ","Authorised  ",6/06/2015 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 69","(ZHE)CHUAN DENG (JI)(2014)FT-200164 HAO","BZV8O",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.1.0 LHP  ","Authorised  ",22/01/2015 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 7","(ZHE)CHUAN DENG (JI)(2011)FT-200009 HAO","BZ5VF",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","NING TAI 71","(ZHE)CHUAN DENG (JI)(2012)FT-200164 HAO","BZV8W",,"07.3.0 Liners - Pole and Line Vessels",611.00,,"09.0.0      ","Authorised  ",8/12/2015 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","NING TAI 77","(ZHE)CHUAN DENG (JI)(2014)FT-200102 HAO","BZV2Q",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",27/06/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 78","(ZHE)CHUAN DENG (JI)(2016)FT-200015 HAO","BZW5A",,"07.3.0 Liners - Pole and Line Vessels",617.00,,"09.1.0 LHP  ","Authorised  ",16/04/2016 12:00:00 a.m.,31/03/2019 12:00:00 a.m.
"China","CHN","NING TAI 8","(ZHE)CHUAN DENG (JI)(2011)FT-200056 HAO","BZ1VL",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI 81","(ZHE)CHUAN DENG (JI)(2016)FT-200014 HAO","BZV6A",,"07.3.0 Liners - Pole and Line Vessels",617.00,,"09.1.0 LHP  ","Authorised  ",16/04/2016 12:00:00 a.m.,31/03/2019 12:00:00 a.m.
"China","CHN","NING TAI 83","(ZHE)CHUAN DENG (JI)(2016)FT-200023 HAO","BZV1Z",,"07.3.0 Liners - Pole and Line Vessels",617.00,,"09.1.0 LHP  ","Authorised  ",16/04/2016 12:00:00 a.m.,31/03/2019 12:00:00 a.m.
"China","CHN","NING TAI 85","(ZHE)CHUAN DENG (JI)(2015)FT-200115 HAO","BZV9W",,"07.3.0 Liners - Pole and Line Vessels",650.00,,"09.1.0 LHP  ","Authorised  ",15/10/2015 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","NING TAI 86","(ZHE)CHUAN DENG (JI)(2016)FT-200024 HAO","BZV2Z",,"07.3.0 Liners - Pole and Line Vessels",617.00,,"09.1.0 LHP  ","Authorised  ",16/04/2016 12:00:00 a.m.,31/03/2019 12:00:00 a.m.
"China","CHN","NING TAI 87","(ZHE)CHUAN DENG (JI)(2014)FT-200165 HAO","BZV9O",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.1.0 LHP  ","Authorised  ",22/01/2015 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI 89","(ZHE)CHUAN DENG (JI)(2015)FT-200084 HAO","BZV6T",,"07.3.0 Liners - Pole and Line Vessels",653.00,,"09.1.0 LHP  ","Authorised  ",1/03/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","NING TAI 9","(ZHE)CHUAN DENG (JI)(2011)FT-200057 HAO","BZ2VL",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI LENG 1","(ZHE)CHUAN DENG (JI)(2012)FT-200164 HAO","BZ9VT",,"12.0.0 Fish Carriers",3342.00,,"99.0.0 NK   ","Authorised  ",15/10/2015 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","NING TAI LENG 2","(ZHE)CHUAN DENG (JI)(2014)FT-200214 HAO","BZU4Q",,"12.0.0 Fish Carriers",3585.00,,"09.1.0 LHP  ","Authorised  ",22/01/2015 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","NING TAI LENG 6","(ZHE)CHUAN DENG (JI)(2015)FT-200160 HAO","BZV6Y",,"12.0.0 Fish Carriers",4506.00,,"99.0.0 NK   ","Authorised  ",16/02/2016 12:00:00 a.m.,31/03/2019 12:00:00 a.m.
"China","CHN","OU YA 1","(ZHE)CHUAN DENG (JI)(2013) FT-200130 HAO","BZ4VZ",,"07.3.0 Liners - Pole and Line Vessels",1596.00,,"09.1.0 LHP  ","Authorised  ",23/03/2012 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","OU YA 19","(ZHE)CHUAN DENG (JI)(2013) FT-200131 HAO","BZ5VZ",,"07.3.0 Liners - Pole and Line Vessels",1596.00,,"09.1.0 LHP  ","Authorised  ",23/03/2012 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","OU YA 27","(ZHE)CHUAN DENG (JI)(2013) FT-200169 HAO","BZ6VZ",,"07.3.0 Liners - Pole and Line Vessels",1596.00,,"09.1.0 LHP  ","Authorised  ",23/03/2012 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","OU YA 28","(ZHE)CHUAN DENG (JI)(2013) FT-200168 HAO","BZ7VZ",,"07.3.0 Liners - Pole and Line Vessels",1596.00,,"09.1.0 LHP  ","Authorised  ",23/03/2012 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","OU YA 7","(ZHE)CHUAN DENG (JI)(2011) FT-200074 HAO","BZ7VS",,"07.3.0 Liners - Pole and Line Vessels",955.00,,"09.0.0      ","Authorised  ",1/04/2012 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","OU YA 8","(ZHE)CHUAN DENG (JI)(2011) FT-200073 HAO","BZ8VS",,"07.3.0 Liners - Pole and Line Vessels",955.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","OU YA 9","(ZHE)CHUAN DENG (JI)(2011) FT-200101 HAO","BZ9VS",,"07.3.0 Liners - Pole and Line Vessels",955.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 768","(ZHE)CHUAN DENG (JI)(2012)FT-200185 HAO","BZ5VP",,"07.3.0 Liners - Pole and Line Vessels",730.00,,"09.0.0      ","Authorised  ",19/05/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 777","(ZHE)CHUAN DENG (JI)(2014)FT-200213 HAO","BZ6VP",,"07.3.0 Liners - Pole and Line Vessels",722.00,,"09.0.0      ","Authorised  ",3/04/2015 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 801","(ZHE)CHUAN DENG (JI)(2012)FT-100076 HAO","BZ2UP",,"07.3.0 Liners - Pole and Line Vessels",430.00,,"09.0.0      ","Authorised  ",19/05/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 805","(ZHE)CHUAN DENG (JI)(2014)FT-200182 HAO","BZ1VO",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",30/03/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 806","(ZHE)CHUAN DENG (JI)(2014)FT-200171 HAO","BZ3VA",,"07.3.0 Liners - Pole and Line Vessels",495.00,,"09.0.0      ","Authorised  ",30/03/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 807","(ZHE)CHUAN DENG (JI)(2014)FT-200158 HAO","BZ4VA",,"07.3.0 Liners - Pole and Line Vessels",495.00,,"09.0.0      ","Authorised  ",15/10/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 811","(ZHE)CHUAN DENG (JI)(2013)FT-200146 HAO","BZ6VA",,"07.3.0 Liners - Pole and Line Vessels",491.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 817","(ZHE)CHUAN DENG(JI)(2015)FT-200025","BZ8VA",,"07.3.0 Liners - Pole and Line Vessels",477.00,,"09.0.0      ","Authorised  ",29/02/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","PU YUAN 825","(ZHE)CHUAN DENG (JI)(2014)FT-200172 HAO","BZ4VO",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",30/03/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 835","(ZHE)CHUAN DENG (JI)(2014)FT-200142 HAO","BZ6VO",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",27/06/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","PU YUAN 837","(ZHE)CHUAN  DENG (JI)(2014)FT-200224 HAO","BZ7VO",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 838","(ZHE)CHUAN DENG (JI)(2012)FT-200143 HAO","BZ6UV",,"07.3.0 Liners - Pole and Line Vessels",475.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","PU YUAN 856","(ZHE)CHUAN DENG (JI)(2014)FT-200169 HAO","BZ8VO",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",30/03/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 885","(ZHE)CHUAN DENG (JI)(2014)FT-200170 HAO","BZ2VP",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",30/03/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 887","(ZHE)CHUAN DENG (JI)(2014)FT-200162 HAO","BZ4VP",,"07.3.0 Liners - Pole and Line Vessels",496.00,,"09.0.0      ","Authorised  ",15/10/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN 898","(ZHE)CHUAN DENG (JI)(2014)FT-200211 HAO","BZ6VK",,"07.3.0 Liners - Pole and Line Vessels",498.00,,"09.0.0      ","Authorised  ",3/04/2015 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","PU YUAN LENG 6","(ZHE)CHUAN DENG(JI)(2015) FT-200034HAO","BZV7S",,"12.0.0 Fish Carriers",2998.00,2998.00,"99.0.0 NK   ","Authorised  ",18/04/2015 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","PU YUAN LENG 7","(ZHE)CHUAN DENG(JI)(2015) FT-200035HAO","BZV8S",,"12.0.0 Fish Carriers",2998.00,2998.00,"99.0.0 NK   ","Authorised  ",18/04/2015 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","RONG YUAN YU 169","(LU)CHUAN DENG (JI)(2012)FT-200064 HAO","BBKF3",,"07.3.0 Liners - Pole and Line Vessels",403.00,,"09.0.0      ","Authorised  ",8/03/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","RUN DA 601","(ZHE)CHUANDENG(JI)(2014)FT-200153","BZ2VB",,"07.3.0 Liners - Pole and Line Vessels",482.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","RUN DA 602","(ZHE)CHUANDENG(JI)(2014)FT-200154","BZ3VB",,"07.3.0 Liners - Pole and Line Vessels",482.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","RUN DA 605","(ZHE)CHUANDENG(JI)(2014)FT-200207","BZ1VJ",,"07.3.0 Liners - Pole and Line Vessels",736.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","RUN DA 607","(ZHE)CHUAN DENG(JI)(2015)FT-200005","BZ3VJ",,"07.3.0 Liners - Pole and Line Vessels",732.00,,"09.0.0      ","Authorised  ",29/02/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","RUN DA 608","(ZHE)CHUAN DENG(JI)(2015)FT-200045","BZ4VJ",,"07.3.0 Liners - Pole and Line Vessels",732.00,,"09.0.0      ","Authorised  ",29/02/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","RUN DA 610","(ZHE)CHUAN DENG(JI)(2015)FT-200006","BZ5VJ",,"07.3.0 Liners - Pole and Line Vessels",731.00,,"09.0.0      ","Authorised  ",29/02/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","RUN DA 617","(ZHE)CHUAN DENG (JI)(2011)FT-200085 HAO","BZ6VJ",,"07.3.0 Liners - Pole and Line Vessels",731.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","RUN DA 618","(ZHE)CHUANDENG(JI)(2014)FT-200205","BZ7VJ",,"07.3.0 Liners - Pole and Line Vessels",736.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","RUN DA 677","(ZHE)CHUANDENG(JI)(2014)FT-200204","BZ8VJ",,"07.3.0 Liners - Pole and Line Vessels",732.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
